Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1268133,-,-,-,40.81,-73.26,-5,40,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,GHI
2016,10,3,19,30,0,0
2016,10,3,20,30,0,0
2016,10,3,21,30,0,0
2016,10,3,22,30,0,0
2016,10,3,23,30,0,0
2016,10,4,0,30,0,0
2016,10,4,1,30,0,0
2016,10,4,2,30,0,0
2016,10,4,3,30,0,0
2016,10,4,4,30,0,0
2016,10,4,5,30,0,0
2016,10,4,6,30,26,26
2016,10,4,7,30,56,253
2016,10,4,8,30,75,75
2016,10,4,9,30,179,179
2016,10,4,10,30,310,559
2016,10,4,11,30,352,409
2016,10,4,12,30,192,192
2016,10,4,13,30,206,206
2016,10,4,14,30,245,399
2016,10,4,15,30,67,322
2016,10,4,16,30,84,85
2016,10,4,17,30,0,0
2016,10,4,18,30,0,0
2016,10,4,19,30,0,0
2016,10,4,20,30,0,0
2016,10,4,21,30,0,0
2016,10,4,22,30,0,0
2016,10,4,23,30,0,0
2016,10,5,0,30,0,0
2016,10,5,1,30,0,0
2016,10,5,2,30,0,0
2016,10,5,3,30,0,0
2016,10,5,4,30,0,0
2016,10,5,5,30,0,0
2016,10,5,6,30,27,76
2016,10,5,7,30,49,261
2016,10,5,8,30,186,190
2016,10,5,9,30,247,251
2016,10,5,10,30,72,694
2016,10,5,11,30,73,736
2016,10,5,12,30,73,714
2016,10,5,13,30,72,634
2016,10,5,14,30,66,501
2016,10,5,15,30,56,329
2016,10,5,16,30,39,139
2016,10,5,17,30,0,0
2016,10,5,18,30,0,0
2016,10,5,19,30,0,0
2016,10,5,20,30,0,0
2016,10,5,21,30,0,0
2016,10,5,22,30,0,0
2016,10,5,23,30,0,0
2016,10,6,0,30,0,0
2016,10,6,1,30,0,0
2016,10,6,2,30,0,0
2016,10,6,3,30,0,0
2016,10,6,4,30,0,0
2016,10,6,5,30,0,0
2016,10,6,6,30,28,71
2016,10,6,7,30,53,256
2016,10,6,8,30,65,438
2016,10,6,9,30,71,590
2016,10,6,10,30,72,691
2016,10,6,11,30,72,733
2016,10,6,12,30,72,713
2016,10,6,13,30,68,633
2016,10,6,14,30,63,499
2016,10,6,15,30,53,326
2016,10,6,16,30,37,136
2016,10,6,17,30,0,0
2016,10,6,18,30,0,0
2016,10,6,19,30,0,0
2016,10,6,20,30,0,0
2016,10,6,21,30,0,0
2016,10,6,22,30,0,0
2016,10,6,23,30,0,0
2016,10,7,0,30,0,0
2016,10,7,1,30,0,0
2016,10,7,2,30,0,0
2016,10,7,3,30,0,0
2016,10,7,4,30,0,0
2016,10,7,5,30,0,0
2016,10,7,6,30,26,70
2016,10,7,7,30,49,255
2016,10,7,8,30,61,439
2016,10,7,9,30,66,588
2016,10,7,10,30,69,688
2016,10,7,11,30,70,730
2016,10,7,12,30,69,707
2016,10,7,13,30,67,627
2016,10,7,14,30,62,494
2016,10,7,15,30,52,319
2016,10,7,16,30,35,130
2016,10,7,17,30,0,0
2016,10,7,18,30,0,0
2016,10,7,19,30,0,0
2016,10,7,20,30,0,0
2016,10,7,21,30,0,0
2016,10,7,22,30,0,0
2016,10,7,23,30,0,0
2016,10,8,0,30,0,0
2016,10,8,1,30,0,0
2016,10,8,2,30,0,0
2016,10,8,3,30,0,0
2016,10,8,4,30,0,0
2016,10,8,5,30,0,0
2016,10,8,6,30,31,31
2016,10,8,7,30,123,141
2016,10,8,8,30,208,240
2016,10,8,9,30,251,343
2016,10,8,10,30,289,351
2016,10,8,11,30,216,221
2016,10,8,12,30,203,206
2016,10,8,13,30,125,126
2016,10,8,14,30,163,169
2016,10,8,15,30,80,81
2016,10,8,16,30,17,17
2016,10,8,17,30,0,0
2016,10,8,18,30,0,0
2016,10,8,19,30,0,0
2016,10,8,20,30,0,0
2016,10,8,21,30,0,0
2016,10,8,22,30,0,0
2016,10,8,23,30,0,0
2016,10,9,0,30,0,0
2016,10,9,1,30,0,0
2016,10,9,2,30,0,0
2016,10,9,3,30,0,0
2016,10,9,4,30,0,0
2016,10,9,5,30,0,0
2016,10,9,6,30,11,11
2016,10,9,7,30,32,32
2016,10,9,8,30,7,7
2016,10,9,9,30,12,12
2016,10,9,10,30,69,69
2016,10,9,11,30,41,41
2016,10,9,12,30,71,71
2016,10,9,13,30,25,25
2016,10,9,14,30,11,11
2016,10,9,15,30,69,70
2016,10,9,16,30,18,18
2016,10,9,17,30,0,0
2016,10,9,18,30,0,0
2016,10,9,19,30,0,0
2016,10,9,20,30,0,0
2016,10,9,21,30,0,0
2016,10,9,22,30,0,0
2016,10,9,23,30,0,0
2016,10,10,0,30,0,0
2016,10,10,1,30,0,0
2016,10,10,2,30,0,0
2016,10,10,3,30,0,0
2016,10,10,4,30,0,0
2016,10,10,5,30,0,0
2016,10,10,6,30,41,42
2016,10,10,7,30,44,252
2016,10,10,8,30,54,437
2016,10,10,9,30,61,592
2016,10,10,10,30,64,689
2016,10,10,11,30,64,730
2016,10,10,12,30,62,708
2016,10,10,13,30,62,623
2016,10,10,14,30,57,487
2016,10,10,15,30,48,309
2016,10,10,16,30,32,119
2016,10,10,17,30,0,0
2016,10,10,18,30,0,0
2016,10,10,19,30,0,0
2016,10,10,20,30,0,0
2016,10,10,21,30,0,0
2016,10,10,22,30,0,0
2016,10,10,23,30,0,0
2016,10,11,0,30,0,0
2016,10,11,1,30,0,0
2016,10,11,2,30,0,0
2016,10,11,3,30,0,0
2016,10,11,4,30,0,0
2016,10,11,5,30,0,0
2016,10,11,6,30,37,37
2016,10,11,7,30,44,242
2016,10,11,8,30,55,422
2016,10,11,9,30,62,570
2016,10,11,10,30,64,667
2016,10,11,11,30,66,708
2016,10,11,12,30,66,684
2016,10,11,13,30,63,603
2016,10,11,14,30,57,469
2016,10,11,15,30,48,296
2016,10,11,16,30,31,111
2016,10,11,17,30,0,0
2016,10,11,18,30,0,0
2016,10,11,19,30,0,0
2016,10,11,20,30,0,0
2016,10,11,21,30,0,0
2016,10,11,22,30,0,0
2016,10,11,23,30,0,0
2016,10,12,0,30,0,0
2016,10,12,1,30,0,0
2016,10,12,2,30,0,0
2016,10,12,3,30,0,0
2016,10,12,4,30,0,0
2016,10,12,5,30,0,0
2016,10,12,6,30,32,32
2016,10,12,7,30,47,230
2016,10,12,8,30,61,407
2016,10,12,9,30,69,551
2016,10,12,10,30,273,279
2016,10,12,11,30,304,317
2016,10,12,12,30,199,205
2016,10,12,13,30,252,323
2016,10,12,14,30,211,387
2016,10,12,15,30,111,248
2016,10,12,16,30,35,103
2016,10,12,17,30,0,0
2016,10,12,18,30,0,0
2016,10,12,19,30,0,0
2016,10,12,20,30,0,0
2016,10,12,21,30,0,0
2016,10,12,22,30,0,0
2016,10,12,23,30,0,0
2016,10,13,0,30,0,0
2016,10,13,1,30,0,0
2016,10,13,2,30,0,0
2016,10,13,3,30,0,0
2016,10,13,4,30,0,0
2016,10,13,5,30,0,0
2016,10,13,6,30,33,33
2016,10,13,7,30,124,164
2016,10,13,8,30,61,405
2016,10,13,9,30,187,446
2016,10,13,10,30,233,490
2016,10,13,11,30,229,542
2016,10,13,12,30,179,554
2016,10,13,13,30,102,103
2016,10,13,14,30,160,161
2016,10,13,15,30,33,33
2016,10,13,16,30,37,37
2016,10,13,17,30,0,0
2016,10,13,18,30,0,0
2016,10,13,19,30,0,0
2016,10,13,20,30,0,0
2016,10,13,21,30,0,0
2016,10,13,22,30,0,0
2016,10,13,23,30,0,0
2016,10,14,0,30,0,0
2016,10,14,1,30,0,0
2016,10,14,2,30,0,0
2016,10,14,3,30,0,0
2016,10,14,4,30,0,0
2016,10,14,5,30,0,0
2016,10,14,6,30,33,33
2016,10,14,7,30,46,233
2016,10,14,8,30,57,415
2016,10,14,9,30,63,564
2016,10,14,10,30,65,663
2016,10,14,11,30,67,703
2016,10,14,12,30,66,677
2016,10,14,13,30,62,595
2016,10,14,14,30,57,460
2016,10,14,15,30,48,285
2016,10,14,16,30,30,99
2016,10,14,17,30,0,0
2016,10,14,18,30,0,0
2016,10,14,19,30,0,0
2016,10,14,20,30,0,0
2016,10,14,21,30,0,0
2016,10,14,22,30,0,0
2016,10,14,23,30,0,0
2016,10,15,0,30,0,0
2016,10,15,1,30,0,0
2016,10,15,2,30,0,0
2016,10,15,3,30,0,0
2016,10,15,4,30,0,0
2016,10,15,5,30,0,0
2016,10,15,6,30,28,29
2016,10,15,7,30,43,225
2016,10,15,8,30,55,405
2016,10,15,9,30,62,553
2016,10,15,10,30,64,651
2016,10,15,11,30,66,687
2016,10,15,12,30,66,665
2016,10,15,13,30,62,583
2016,10,15,14,30,57,449
2016,10,15,15,30,48,277
2016,10,15,16,30,29,93
2016,10,15,17,30,0,0
2016,10,15,18,30,0,0
2016,10,15,19,30,0,0
2016,10,15,20,30,0,0
2016,10,15,21,30,0,0
2016,10,15,22,30,0,0
2016,10,15,23,30,0,0
2016,10,16,0,30,0,0
2016,10,16,1,30,0,0
2016,10,16,2,30,0,0
2016,10,16,3,30,0,0
2016,10,16,4,30,0,0
2016,10,16,5,30,0,0
2016,10,16,6,30,21,44
2016,10,16,7,30,49,213
2016,10,16,8,30,67,382
2016,10,16,9,30,82,517
2016,10,16,10,30,92,605
2016,10,16,11,30,98,639
2016,10,16,12,30,99,615
2016,10,16,13,30,105,531
2016,10,16,14,30,91,404
2016,10,16,15,30,70,243
2016,10,16,16,30,37,75
2016,10,16,17,30,0,0
2016,10,16,18,30,0,0
2016,10,16,19,30,0,0
2016,10,16,20,30,0,0
2016,10,16,21,30,0,0
2016,10,16,22,30,0,0
2016,10,16,23,30,0,0
2016,10,17,0,30,0,0
2016,10,17,1,30,0,0
2016,10,17,2,30,0,0
2016,10,17,3,30,0,0
2016,10,17,4,30,0,0
2016,10,17,5,30,0,0
2016,10,17,6,30,11,11
2016,10,17,7,30,108,109
2016,10,17,8,30,76,362
2016,10,17,9,30,85,502
2016,10,17,10,30,84,599
2016,10,17,11,30,88,636
2016,10,17,12,30,89,612
2016,10,17,13,30,82,533
2016,10,17,14,30,76,402
2016,10,17,15,30,63,238
2016,10,17,16,30,34,70
2016,10,17,17,30,0,0
2016,10,17,18,30,0,0
2016,10,17,19,30,0,0
2016,10,17,20,30,0,0
2016,10,17,21,30,0,0
2016,10,17,22,30,0,0
2016,10,17,23,30,0,0
2016,10,18,0,30,0,0
2016,10,18,1,30,0,0
2016,10,18,2,30,0,0
2016,10,18,3,30,0,0
2016,10,18,4,30,0,0
2016,10,18,5,30,0,0
2016,10,18,6,30,19,35
2016,10,18,7,30,49,195
2016,10,18,8,30,63,365
2016,10,18,9,30,71,507
2016,10,18,10,30,71,603
2016,10,18,11,30,73,642
2016,10,18,12,30,72,622
2016,10,18,13,30,75,541
2016,10,18,14,30,69,411
2016,10,18,15,30,57,245
2016,10,18,16,30,32,71
2016,10,18,17,30,0,0
2016,10,18,18,30,0,0
2016,10,18,19,30,0,0
2016,10,18,20,30,0,0
2016,10,18,21,30,0,0
2016,10,18,22,30,0,0
2016,10,18,23,30,0,0
2016,10,19,0,30,0,0
2016,10,19,1,30,0,0
2016,10,19,2,30,0,0
2016,10,19,3,30,0,0
2016,10,19,4,30,0,0
2016,10,19,5,30,0,0
2016,10,19,6,30,21,29
2016,10,19,7,30,61,180
2016,10,19,8,30,209,232
2016,10,19,9,30,178,179
2016,10,19,10,30,285,314
2016,10,19,11,30,333,394
2016,10,19,12,30,81,602
2016,10,19,13,30,76,527
2016,10,19,14,30,66,402
2016,10,19,15,30,52,240
2016,10,19,16,30,28,70
2016,10,19,17,30,0,0
2016,10,19,18,30,0,0
2016,10,19,19,30,0,0
2016,10,19,20,30,0,0
2016,10,19,21,30,0,0
2016,10,19,22,30,0,0
2016,10,19,23,30,0,0
2016,10,20,0,30,0,0
2016,10,20,1,30,0,0
2016,10,20,2,30,0,0
2016,10,20,3,30,0,0
2016,10,20,4,30,0,0
2016,10,20,5,30,0,0
2016,10,20,6,30,19,19
2016,10,20,7,30,100,108
2016,10,20,8,30,66,356
2016,10,20,9,30,154,424
2016,10,20,10,30,159,499
2016,10,20,11,30,324,368
2016,10,20,12,30,251,289
2016,10,20,13,30,90,91
2016,10,20,14,30,77,78
2016,10,20,15,30,59,59
2016,10,20,16,30,20,20
2016,10,20,17,30,0,0
2016,10,20,18,30,0,0
2016,10,20,19,30,0,0
2016,10,20,20,30,0,0
2016,10,20,21,30,0,0
2016,10,20,22,30,0,0
2016,10,20,23,30,0,0
2016,10,21,0,30,0,0
2016,10,21,1,30,0,0
2016,10,21,2,30,0,0
2016,10,21,3,30,0,0
2016,10,21,4,30,0,0
2016,10,21,5,30,0,0
2016,10,21,6,30,17,29
2016,10,21,7,30,33,33
2016,10,21,8,30,170,175
2016,10,21,9,30,250,271
2016,10,21,10,30,223,225
2016,10,21,11,30,157,160
2016,10,21,12,30,191,198
2016,10,21,13,30,225,306
2016,10,21,14,30,170,187
2016,10,21,15,30,52,223
2016,10,21,16,30,27,59
2016,10,21,17,30,0,0
2016,10,21,18,30,0,0
2016,10,21,19,30,0,0
2016,10,21,20,30,0,0
2016,10,21,21,30,0,0
2016,10,21,22,30,0,0
2016,10,21,23,30,0,0
2016,10,22,0,30,0,0
2016,10,22,1,30,0,0
2016,10,22,2,30,0,0
2016,10,22,3,30,0,0
2016,10,22,4,30,0,0
2016,10,22,5,30,0,0
2016,10,22,6,30,7,7
2016,10,22,7,30,35,35
2016,10,22,8,30,13,13
2016,10,22,9,30,40,40
2016,10,22,10,30,113,113
2016,10,22,11,30,149,151
2016,10,22,12,30,30,30
2016,10,22,13,30,88,88
2016,10,22,14,30,16,16
2016,10,22,15,30,70,71
2016,10,22,16,30,15,15
2016,10,22,17,30,0,0
2016,10,22,18,30,0,0
2016,10,22,19,30,0,0
2016,10,22,20,30,0,0
2016,10,22,21,30,0,0
2016,10,22,22,30,0,0
2016,10,22,23,30,0,0
2016,10,23,0,30,0,0
2016,10,23,1,30,0,0
2016,10,23,2,30,0,0
2016,10,23,3,30,0,0
2016,10,23,4,30,0,0
2016,10,23,5,30,0,0
2016,10,23,6,30,16,29
2016,10,23,7,30,45,194
2016,10,23,8,30,59,369
2016,10,23,9,30,65,514
2016,10,23,10,30,64,607
2016,10,23,11,30,66,645
2016,10,23,12,30,67,622
2016,10,23,13,30,66,537
2016,10,23,14,30,59,404
2016,10,23,15,30,48,233
2016,10,23,16,30,25,59
2016,10,23,17,30,0,0
2016,10,23,18,30,0,0
2016,10,23,19,30,0,0
2016,10,23,20,30,0,0
2016,10,23,21,30,0,0
2016,10,23,22,30,0,0
2016,10,23,23,30,0,0
2016,10,24,0,30,0,0
2016,10,24,1,30,0,0
2016,10,24,2,30,0,0
2016,10,24,3,30,0,0
2016,10,24,4,30,0,0
2016,10,24,5,30,0,0
2016,10,24,6,30,7,7
2016,10,24,7,30,50,180
2016,10,24,8,30,63,357
2016,10,24,9,30,69,504
2016,10,24,10,30,333,413
2016,10,24,11,30,321,360
2016,10,24,12,30,273,283
2016,10,24,13,30,118,119
2016,10,24,14,30,60,400
2016,10,24,15,30,48,230
2016,10,24,16,30,24,56
2016,10,24,17,30,0,0
2016,10,24,18,30,0,0
2016,10,24,19,30,0,0
2016,10,24,20,30,0,0
2016,10,24,21,30,0,0
2016,10,24,22,30,0,0
2016,10,24,23,30,0,0
2016,10,25,0,30,0,0
2016,10,25,1,30,0,0
2016,10,25,2,30,0,0
2016,10,25,3,30,0,0
2016,10,25,4,30,0,0
2016,10,25,5,30,0,0
2016,10,25,6,30,12,12
2016,10,25,7,30,45,185
2016,10,25,8,30,60,361
2016,10,25,9,30,69,505
2016,10,25,10,30,73,601
2016,10,25,11,30,342,472
2016,10,25,12,30,73,619
2016,10,25,13,30,295,336
2016,10,25,14,30,193,327
2016,10,25,15,30,49,226
2016,10,25,16,30,32,32
2016,10,25,17,30,0,0
2016,10,25,18,30,0,0
2016,10,25,19,30,0,0
2016,10,25,20,30,0,0
2016,10,25,21,30,0,0
2016,10,25,22,30,0,0
2016,10,25,23,30,0,0
2016,10,26,0,30,0,0
2016,10,26,1,30,0,0
2016,10,26,2,30,0,0
2016,10,26,3,30,0,0
2016,10,26,4,30,0,0
2016,10,26,5,30,0,0
2016,10,26,6,30,10,10
2016,10,26,7,30,110,138
2016,10,26,8,30,52,362
2016,10,26,9,30,59,506
2016,10,26,10,30,60,602
2016,10,26,11,30,62,645
2016,10,26,12,30,63,621
2016,10,26,13,30,63,538
2016,10,26,14,30,159,352
2016,10,26,15,30,125,139
2016,10,26,16,30,23,23
2016,10,26,17,30,0,0
2016,10,26,18,30,0,0
2016,10,26,19,30,0,0
2016,10,26,20,30,0,0
2016,10,26,21,30,0,0
2016,10,26,22,30,0,0
2016,10,26,23,30,0,0
2016,10,27,0,30,0,0
2016,10,27,1,30,0,0
2016,10,27,2,30,0,0
2016,10,27,3,30,0,0
2016,10,27,4,30,0,0
2016,10,27,5,30,0,0
2016,10,27,6,30,4,4
2016,10,27,7,30,27,27
2016,10,27,8,30,70,71
2016,10,27,9,30,136,138
2016,10,27,10,30,136,137
2016,10,27,11,30,21,21
2016,10,27,12,30,11,11
2016,10,27,13,30,51,51
2016,10,27,14,30,44,44
2016,10,27,15,30,32,32
2016,10,27,16,30,11,11
2016,10,27,17,30,0,0
2016,10,27,18,30,0,0
2016,10,27,19,30,0,0
2016,10,27,20,30,0,0
2016,10,27,21,30,0,0
2016,10,27,22,30,0,0
2016,10,27,23,30,0,0
2016,10,28,0,30,0,0
2016,10,28,1,30,0,0
2016,10,28,2,30,0,0
2016,10,28,3,30,0,0
2016,10,28,4,30,0,0
2016,10,28,5,30,0,0
2016,10,28,6,30,7,7
2016,10,28,7,30,54,162
2016,10,28,8,30,74,331
2016,10,28,9,30,229,407
2016,10,28,10,30,321,395
2016,10,28,11,30,224,225
2016,10,28,12,30,217,218
2016,10,28,13,30,279,314
2016,10,28,14,30,214,271
2016,10,28,15,30,46,209
2016,10,28,16,30,20,42
2016,10,28,17,30,0,0
2016,10,28,18,30,0,0
2016,10,28,19,30,0,0
2016,10,28,20,30,0,0
2016,10,28,21,30,0,0
2016,10,28,22,30,0,0
2016,10,28,23,30,0,0
2016,10,29,0,30,0,0
2016,10,29,1,30,0,0
2016,10,29,2,30,0,0
2016,10,29,3,30,0,0
2016,10,29,4,30,0,0
2016,10,29,5,30,0,0
2016,10,29,6,30,11,14
2016,10,29,7,30,95,97
2016,10,29,8,30,160,253
2016,10,29,9,30,215,354
2016,10,29,10,30,247,429
2016,10,29,11,30,161,474
2016,10,29,12,30,75,565
2016,10,29,13,30,187,377
2016,10,29,14,30,121,303
2016,10,29,15,30,106,119
2016,10,29,16,30,15,15
2016,10,29,17,30,0,0
2016,10,29,18,30,0,0
2016,10,29,19,30,0,0
2016,10,29,20,30,0,0
2016,10,29,21,30,0,0
2016,10,29,22,30,0,0
2016,10,29,23,30,0,0
2016,10,30,0,30,0,0
2016,10,30,1,30,0,0
2016,10,30,2,30,0,0
2016,10,30,3,30,0,0
2016,10,30,4,30,0,0
2016,10,30,5,30,0,0
2016,10,30,6,30,4,4
2016,10,30,7,30,56,140
2016,10,30,8,30,163,230
2016,10,30,9,30,210,344
2016,10,30,10,30,95,526
2016,10,30,11,30,99,560
2016,10,30,12,30,102,535
2016,10,30,13,30,116,447
2016,10,30,14,30,107,321
2016,10,30,15,30,78,78
2016,10,30,16,30,9,9
2016,10,30,17,30,0,0
2016,10,30,18,30,0,0
2016,10,30,19,30,0,0
2016,10,30,20,30,0,0
2016,10,30,21,30,0,0
2016,10,30,22,30,0,0
2016,10,30,23,30,0,0
2016,10,31,0,30,0,0
2016,10,31,1,30,0,0
2016,10,31,2,30,0,0
2016,10,31,3,30,0,0
2016,10,31,4,30,0,0
2016,10,31,5,30,0,0
2016,10,31,6,30,0,0
2016,10,31,7,30,42,161
2016,10,31,8,30,57,333
2016,10,31,9,30,64,476
2016,10,31,10,30,64,570
2016,10,31,11,30,66,608
2016,10,31,12,30,65,583
2016,10,31,13,30,59,500
2016,10,31,14,30,53,367
2016,10,31,15,30,42,199
2016,10,31,16,30,17,35
2016,10,31,17,30,0,0
2016,10,31,18,30,0,0
2016,10,31,19,30,0,0
2016,10,31,20,30,0,0
2016,10,31,21,30,0,0
2016,10,31,22,30,0,0
2016,10,31,23,30,0,0
2010,11,1,0,30,0,0
2010,11,1,1,30,0,0
2010,11,1,2,30,0,0
2010,11,1,3,30,0,0
2010,11,1,4,30,0,0
2010,11,1,5,30,0,0
2010,11,1,6,30,0,0
2010,11,1,7,30,35,161
2010,11,1,8,30,47,333
2010,11,1,9,30,55,475
2010,11,1,10,30,57,569
2010,11,1,11,30,59,606
2010,11,1,12,30,59,579
2010,11,1,13,30,55,496
2010,11,1,14,30,49,364
2010,11,1,15,30,39,197
2010,11,1,16,30,16,34
2010,11,1,17,30,0,0
2010,11,1,18,30,0,0
2010,11,1,19,30,0,0
2010,11,1,20,30,0,0
2010,11,1,21,30,0,0
2010,11,1,22,30,0,0
2010,11,1,23,30,0,0
2010,11,2,0,30,0,0
2010,11,2,1,30,0,0
2010,11,2,2,30,0,0
2010,11,2,3,30,0,0
2010,11,2,4,30,0,0
2010,11,2,5,30,0,0
2010,11,2,6,30,0,0
2010,11,2,7,30,36,157
2010,11,2,8,30,49,331
2010,11,2,9,30,57,473
2010,11,2,10,30,291,434
2010,11,2,11,30,334,413
2010,11,2,12,30,64,581
2010,11,2,13,30,59,498
2010,11,2,14,30,53,364
2010,11,2,15,30,41,196
2010,11,2,16,30,16,32
2010,11,2,17,30,0,0
2010,11,2,18,30,0,0
2010,11,2,19,30,0,0
2010,11,2,20,30,0,0
2010,11,2,21,30,0,0
2010,11,2,22,30,0,0
2010,11,2,23,30,0,0
2010,11,3,0,30,0,0
2010,11,3,1,30,0,0
2010,11,3,2,30,0,0
2010,11,3,3,30,0,0
2010,11,3,4,30,0,0
2010,11,3,5,30,0,0
2010,11,3,6,30,0,0
2010,11,3,7,30,40,150
2010,11,3,8,30,55,323
2010,11,3,9,30,64,462
2010,11,3,10,30,68,557
2010,11,3,11,30,71,593
2010,11,3,12,30,70,570
2010,11,3,13,30,67,487
2010,11,3,14,30,59,352
2010,11,3,15,30,45,186
2010,11,3,16,30,16,28
2010,11,3,17,30,0,0
2010,11,3,18,30,0,0
2010,11,3,19,30,0,0
2010,11,3,20,30,0,0
2010,11,3,21,30,0,0
2010,11,3,22,30,0,0
2010,11,3,23,30,0,0
2010,11,4,0,30,0,0
2010,11,4,1,30,0,0
2010,11,4,2,30,0,0
2010,11,4,3,30,0,0
2010,11,4,4,30,0,0
2010,11,4,5,30,0,0
2010,11,4,6,30,0,0
2010,11,4,7,30,7,7
2010,11,4,8,30,34,34
2010,11,4,9,30,54,54
2010,11,4,10,30,106,107
2010,11,4,11,30,64,64
2010,11,4,12,30,24,24
2010,11,4,13,30,79,79
2010,11,4,14,30,83,83
2010,11,4,15,30,48,48
2010,11,4,16,30,3,3
2010,11,4,17,30,0,0
2010,11,4,18,30,0,0
2010,11,4,19,30,0,0
2010,11,4,20,30,0,0
2010,11,4,21,30,0,0
2010,11,4,22,30,0,0
2010,11,4,23,30,0,0
2010,11,5,0,30,0,0
2010,11,5,1,30,0,0
2010,11,5,2,30,0,0
2010,11,5,3,30,0,0
2010,11,5,4,30,0,0
2010,11,5,5,30,0,0
2010,11,5,6,30,0,0
2010,11,5,7,30,40,40
2010,11,5,8,30,18,18
2010,11,5,9,30,109,110
2010,11,5,10,30,109,109
2010,11,5,11,30,263,275
2010,11,5,12,30,160,160
2010,11,5,13,30,140,140
2010,11,5,14,30,130,130
2010,11,5,15,30,75,75
2010,11,5,16,30,16,23
2010,11,5,17,30,0,0
2010,11,5,18,30,0,0
2010,11,5,19,30,0,0
2010,11,5,20,30,0,0
2010,11,5,21,30,0,0
2010,11,5,22,30,0,0
2010,11,5,23,30,0,0
2010,11,6,0,30,0,0
2010,11,6,1,30,0,0
2010,11,6,2,30,0,0
2010,11,6,3,30,0,0
2010,11,6,4,30,0,0
2010,11,6,5,30,0,0
2010,11,6,6,30,0,0
2010,11,6,7,30,84,91
2010,11,6,8,30,157,247
2010,11,6,9,30,64,447
2010,11,6,10,30,67,541
2010,11,6,11,30,283,454
2010,11,6,12,30,265,444
2010,11,6,13,30,239,367
2010,11,6,14,30,166,187
2010,11,6,15,30,73,75
2010,11,6,16,30,8,8
2010,11,6,17,30,0,0
2010,11,6,18,30,0,0
2010,11,6,19,30,0,0
2010,11,6,20,30,0,0
2010,11,6,21,30,0,0
2010,11,6,22,30,0,0
2010,11,6,23,30,0,0
2010,11,7,0,30,0,0
2010,11,7,1,30,0,0
2010,11,7,2,30,0,0
2010,11,7,3,30,0,0
2010,11,7,4,30,0,0
2010,11,7,5,30,0,0
2010,11,7,6,30,0,0
2010,11,7,7,30,68,68
2010,11,7,8,30,56,300
2010,11,7,9,30,66,442
2010,11,7,10,30,69,536
2010,11,7,11,30,70,573
2010,11,7,12,30,68,549
2010,11,7,13,30,63,468
2010,11,7,14,30,55,336
2010,11,7,15,30,41,171
2010,11,7,16,30,13,20
2010,11,7,17,30,0,0
2010,11,7,18,30,0,0
2010,11,7,19,30,0,0
2010,11,7,20,30,0,0
2010,11,7,21,30,0,0
2010,11,7,22,30,0,0
2010,11,7,23,30,0,0
2010,11,8,0,30,0,0
2010,11,8,1,30,0,0
2010,11,8,2,30,0,0
2010,11,8,3,30,0,0
2010,11,8,4,30,0,0
2010,11,8,5,30,0,0
2010,11,8,6,30,0,0
2010,11,8,7,30,17,17
2010,11,8,8,30,114,119
2010,11,8,9,30,45,45
2010,11,8,10,30,121,122
2010,11,8,11,30,257,311
2010,11,8,12,30,249,266
2010,11,8,13,30,206,214
2010,11,8,14,30,141,143
2010,11,8,15,30,56,56
2010,11,8,16,30,7,7
2010,11,8,17,30,0,0
2010,11,8,18,30,0,0
2010,11,8,19,30,0,0
2010,11,8,20,30,0,0
2010,11,8,21,30,0,0
2010,11,8,22,30,0,0
2010,11,8,23,30,0,0
2010,11,9,0,30,0,0
2010,11,9,1,30,0,0
2010,11,9,2,30,0,0
2010,11,9,3,30,0,0
2010,11,9,4,30,0,0
2010,11,9,5,30,0,0
2010,11,9,6,30,0,0
2010,11,9,7,30,35,124
2010,11,9,8,30,51,286
2010,11,9,9,30,60,426
2010,11,9,10,30,64,518
2010,11,9,11,30,203,414
2010,11,9,12,30,65,531
2010,11,9,13,30,60,449
2010,11,9,14,30,54,320
2010,11,9,15,30,41,159
2010,11,9,16,30,6,6
2010,11,9,17,30,0,0
2010,11,9,18,30,0,0
2010,11,9,19,30,0,0
2010,11,9,20,30,0,0
2010,11,9,21,30,0,0
